"","YEAR","SERIAL","PERNUM","STATEFIP","SEX","AGE","RELATE","MOMLOC","POPLOC","NCHILD","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","GQ","PERWT"
"15125",2011,1201731,1,48,1,83,1,0,0,1,5,0,1,0,6,"High School or More",127200,"$20,000+",5,5,1,91
"15126",2011,1201731,2,48,2,56,3,0,1,2,1,1,1,0,6,"High School or More",127200,"$20,000+",5,5,1,347
"15127",2011,1201731,3,48,2,30,9,2,5,0,4,0,1,0,10,"High School or More",127200,"$20,000+",5,5,1,436
"15128",2011,1201731,5,48,1,61,4,0,0,2,1,1,1,0,6,"High School or More",127200,"$20,000+",5,5,1,268
"15129",2011,1201807,1,48,1,87,1,0,0,1,5,0,1,0,11,"High School or More",236800,"$20,000+",2,2,1,58
"15130",2011,1201807,2,48,1,57,3,0,1,0,6,0,1,0,10,"High School or More",236800,"$20,000+",2,2,1,110
"15131",2011,1201921,1,48,2,73,1,2,0,0,5,0,1,0,6,"High School or More",58740,"$20,000+",2,2,1,47
"15132",2011,1201921,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",58740,"$20,000+",2,2,1,62
"15133",2011,1202029,1,48,1,82,1,0,0,1,1,1,1,0,11,"High School or More",70200,"$20,000+",3,3,1,86
"15134",2011,1202029,2,48,2,76,2,0,0,1,1,1,1,0,10,"High School or More",70200,"$20,000+",3,3,1,81
"15135",2011,1202029,3,48,2,42,3,2,1,0,6,0,1,0,11,"High School or More",70200,"$20,000+",3,3,1,126
"15136",2011,1202765,1,48,1,64,1,3,0,0,1,1,1,0,6,"High School or More",82800,"$20,000+",3,3,1,110
"15137",2011,1202765,2,48,2,59,2,0,0,0,1,1,1,0,6,"High School or More",82800,"$20,000+",3,3,1,95
"15138",2011,1202765,3,48,2,92,5,0,0,1,5,0,1,0,4,"Less than High School",82800,"$20,000+",3,3,1,129
"15139",2011,1202818,1,48,2,92,1,0,0,1,5,0,1,0,6,"High School or More",12900,"< $20,000",2,2,1,26
"15140",2011,1202818,2,48,1,57,3,1,0,0,4,0,1,0,6,"High School or More",12900,"< $20,000",2,2,1,44
"15141",2011,1202924,1,48,2,80,1,0,0,1,4,0,1,0,11,"High School or More",154200,"$20,000+",2,2,1,69
"15142",2011,1202924,2,48,2,53,3,1,0,0,6,0,1,0,8,"High School or More",154200,"$20,000+",2,2,1,120
"15143",2011,1202943,1,48,1,58,1,2,0,0,4,0,1,0,10,"High School or More",30000,"$20,000+",2,2,1,94
"15144",2011,1202943,2,48,2,82,5,0,0,1,5,0,1,0,2,"Less than High School",30000,"$20,000+",2,2,1,153
"15145",2011,1203031,1,48,1,68,1,3,0,0,1,1,1,0,6,"High School or More",50100,"$20,000+",3,3,1,84
"15146",2011,1203031,2,48,2,67,2,0,0,0,1,1,1,0,6,"High School or More",50100,"$20,000+",3,3,1,74
"15147",2011,1203031,3,48,2,92,5,0,0,1,5,0,1,0,5,"Less than High School",50100,"$20,000+",3,3,1,91
"15148",2011,1203080,1,48,2,92,1,0,0,1,5,0,1,0,6,"High School or More",21300,"$20,000+",2,2,1,44
"15149",2011,1203080,2,48,1,50,3,1,0,0,6,0,1,0,6,"High School or More",21300,"$20,000+",2,2,1,58
"15150",2011,1203096,1,48,1,58,1,0,0,0,1,1,1,0,10,"High School or More",96600,"$20,000+",3,3,1,115
"15151",2011,1203096,2,48,2,58,2,3,0,0,1,1,1,0,8,"High School or More",96600,"$20,000+",3,3,1,90
"15152",2011,1203096,3,48,2,82,6,0,0,1,5,0,1,0,8,"High School or More",96600,"$20,000+",3,3,1,124
"15153",2011,1203156,1,48,1,55,1,6,0,4,4,0,1,0,6,"High School or More",438100,"$20,000+",9,8,1,58
"15154",2011,1203156,6,48,2,88,5,0,0,1,5,0,1,0,6,"High School or More",438100,"$20,000+",9,8,1,85
"15155",2011,1203156,7,48,1,85,5,0,0,0,5,0,1,0,6,"High School or More",438100,"$20,000+",9,8,1,88
"15156",2011,1203156,8,48,1,5,9,0,0,0,6,0,1,0,0,"Less than High School",438100,"$20,000+",9,8,1,74
"15157",2011,1203156,9,48,2,4,12,0,0,0,6,0,1,0,0,"Less than High School",438100,"$20,000+",9,1,1,82
"15158",2011,1203347,1,48,2,81,1,0,0,1,5,0,1,0,6,"High School or More",415800,"$20,000+",2,2,1,60
"15159",2011,1203347,2,48,1,57,3,1,0,0,6,0,1,0,11,"High School or More",415800,"$20,000+",2,2,1,71
"15160",2011,1203392,1,48,2,87,1,0,0,1,5,0,1,0,6,"High School or More",12900,"< $20,000",2,2,1,86
"15161",2011,1203392,2,48,1,59,3,1,0,0,6,0,1,0,6,"High School or More",12900,"< $20,000",2,2,1,147
"15162",2011,1203394,1,48,1,62,1,0,0,0,1,1,1,0,11,"High School or More",228000,"$20,000+",3,3,1,81
"15163",2011,1203394,2,48,2,60,2,3,0,0,1,1,1,0,10,"High School or More",228000,"$20,000+",3,3,1,83
"15164",2011,1203394,3,48,2,84,6,0,0,1,5,0,1,0,6,"High School or More",228000,"$20,000+",3,3,1,71
"15165",2011,1203401,1,48,2,86,1,0,0,2,5,0,1,0,6,"High School or More",46140,"$20,000+",3,3,1,101
"15166",2011,1203401,2,48,2,63,3,1,0,0,6,0,1,0,6,"High School or More",46140,"$20,000+",3,3,1,130
"15167",2011,1203401,3,48,2,61,3,1,0,0,4,0,1,0,10,"High School or More",46140,"$20,000+",3,3,1,131
"15168",2011,1203455,1,48,2,92,1,0,0,1,5,0,1,0,6,"High School or More",38650,"$20,000+",2,2,1,245
"15169",2011,1203455,2,48,1,45,3,1,0,0,6,0,1,0,6,"High School or More",38650,"$20,000+",2,2,1,445
"15170",2011,1203526,1,48,1,70,1,3,0,0,1,1,1,0,11,"High School or More",74900,"$20,000+",3,3,1,6
"15171",2011,1203526,2,48,2,64,2,0,0,0,1,1,1,0,10,"High School or More",74900,"$20,000+",3,3,1,6
"15172",2011,1203526,3,48,2,88,5,0,0,1,5,0,1,0,6,"High School or More",74900,"$20,000+",3,3,1,17
"15173",2011,1203532,1,48,2,48,1,3,0,1,4,0,1,0,6,"High School or More",86500,"$20,000+",3,3,1,90
"15174",2011,1203532,2,48,1,18,3,1,0,0,6,0,1,0,6,"High School or More",86500,"$20,000+",3,3,1,76
"15175",2011,1203532,3,48,2,81,5,0,0,1,5,0,1,0,6,"High School or More",86500,"$20,000+",3,3,1,99
"15176",2011,1203715,1,48,1,83,1,0,0,1,4,0,1,0,6,"High School or More",21600,"$20,000+",2,2,1,158
"15177",2011,1203715,2,48,2,54,3,0,1,0,4,0,1,0,7,"High School or More",21600,"$20,000+",2,2,1,326
"15178",2011,1203792,1,48,1,63,1,2,0,0,4,0,1,0,4,"Less than High School",71500,"$20,000+",2,2,1,33
"15179",2011,1203792,2,48,2,85,5,0,0,1,5,0,1,0,2,"Less than High School",71500,"$20,000+",2,2,1,33
"15180",2011,1203855,1,48,1,80,1,0,0,1,1,1,1,0,8,"High School or More",41600,"$20,000+",3,3,1,8
"15181",2011,1203855,2,48,2,78,2,0,0,1,1,1,1,0,6,"High School or More",41600,"$20,000+",3,3,1,10
"15182",2011,1203855,3,48,1,51,3,2,1,0,4,0,1,0,6,"High School or More",41600,"$20,000+",3,3,1,10
"15183",2011,1204177,1,48,1,87,1,0,0,1,5,0,1,0,5,"Less than High School",34200,"$20,000+",3,3,1,34
"15184",2011,1204177,2,48,1,59,3,0,1,1,4,0,1,0,6,"High School or More",34200,"$20,000+",3,3,1,59
"15185",2011,1204177,3,48,1,40,9,0,2,0,6,0,1,0,6,"High School or More",34200,"$20,000+",3,3,1,62
"15186",2011,1204197,1,48,1,83,1,0,0,1,5,0,1,0,7,"High School or More",26380,"$20,000+",2,2,1,13
"15187",2011,1204197,2,48,1,45,3,0,1,0,6,0,1,0,6,"High School or More",26380,"$20,000+",2,2,1,23
"15188",2011,1204211,1,48,2,83,1,0,0,1,4,0,1,0,5,"Less than High School",39100,"$20,000+",2,2,1,94
"15189",2011,1204211,2,48,1,44,3,1,0,0,4,0,1,0,6,"High School or More",39100,"$20,000+",2,2,1,194
"15190",2011,1204367,1,48,1,69,1,3,0,0,1,1,1,0,7,"High School or More",71900,"$20,000+",3,3,1,73
"15191",2011,1204367,2,48,2,66,2,0,0,0,1,1,1,0,7,"High School or More",71900,"$20,000+",3,3,1,61
"15192",2011,1204367,3,48,2,92,5,0,0,1,5,0,1,0,10,"High School or More",71900,"$20,000+",3,3,1,31
"15193",2011,1204552,1,48,1,51,1,0,0,1,1,1,1,0,11,"High School or More",102900,"$20,000+",4,4,1,55
"15194",2011,1204552,2,48,2,50,2,0,4,1,1,1,1,0,10,"High School or More",102900,"$20,000+",4,4,1,53
"15195",2011,1204552,4,48,1,83,6,0,0,1,5,0,1,0,6,"High School or More",102900,"$20,000+",4,4,1,53
"15196",2011,1204736,1,48,1,82,1,0,0,1,1,1,1,0,10,"High School or More",39900,"$20,000+",3,3,1,114
"15197",2011,1204736,2,48,2,77,2,0,0,1,1,1,1,0,2,"Less than High School",39900,"$20,000+",3,3,1,88
"15198",2011,1204736,3,48,2,47,3,2,1,0,4,0,1,0,6,"High School or More",39900,"$20,000+",3,3,1,146
"15199",2011,1204963,1,48,2,69,1,2,0,0,4,0,1,0,6,"High School or More",50000,"$20,000+",2,2,1,103
"15200",2011,1204963,2,48,2,92,5,0,0,1,5,0,1,0,5,"Less than High School",50000,"$20,000+",2,2,1,159
"15201",2011,1204975,1,48,2,88,1,0,0,1,5,0,1,0,6,"High School or More",24900,"$20,000+",2,2,1,577
"15202",2011,1204975,2,48,2,60,3,1,0,0,5,0,1,0,10,"High School or More",24900,"$20,000+",2,2,1,1188
"15203",2011,1205004,1,48,2,68,1,2,0,0,4,0,1,0,11,"High School or More",56000,"$20,000+",2,2,1,57
"15204",2011,1205004,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",56000,"$20,000+",2,2,1,69
"15205",2011,1205042,1,48,2,81,1,0,0,1,5,0,1,0,6,"High School or More",11000,"< $20,000",2,2,1,124
"15206",2011,1205042,2,48,1,48,3,1,0,0,6,0,1,0,6,"High School or More",11000,"< $20,000",2,2,1,138
"15207",2011,1205051,1,48,2,85,1,0,0,1,5,0,1,0,3,"Less than High School",23600,"$20,000+",3,3,1,286
"15208",2011,1205051,2,48,1,49,3,1,0,0,1,1,1,0,6,"High School or More",23600,"$20,000+",3,3,1,327
"15209",2011,1205051,3,48,2,46,4,0,0,0,1,1,1,0,3,"Less than High School",23600,"$20,000+",3,3,1,333
"15210",2011,1205118,1,48,2,82,1,0,0,1,5,0,1,0,10,"High School or More",80100,"$20,000+",2,2,1,52
"15211",2011,1205118,2,48,1,57,3,1,0,0,6,0,1,0,8,"High School or More",80100,"$20,000+",2,2,1,91
"15212",2011,1205122,1,48,2,92,1,0,0,1,5,0,1,0,6,"High School or More",0,"< $20,000",2,2,1,92
"15213",2011,1205122,2,48,2,68,3,1,0,0,4,0,1,0,6,"High School or More",0,"< $20,000",2,2,1,165
"15214",2011,1205229,1,48,2,80,1,0,0,2,5,0,1,0,6,"High School or More",74700,"$20,000+",3,3,1,66
"15215",2011,1205229,2,48,1,55,3,1,0,0,6,0,1,0,7,"High School or More",74700,"$20,000+",3,3,1,117
"15216",2011,1205229,3,48,1,53,3,1,0,0,4,0,1,0,8,"High School or More",74700,"$20,000+",3,3,1,122
"15217",2011,1205242,1,48,2,60,1,0,3,0,1,1,1,0,7,"High School or More",95300,"$20,000+",3,3,1,67
"15218",2011,1205242,2,48,1,56,2,0,0,0,1,1,1,0,6,"High School or More",95300,"$20,000+",3,3,1,43
"15219",2011,1205242,3,48,1,84,5,0,0,1,5,0,1,0,6,"High School or More",95300,"$20,000+",3,3,1,63
"15220",2011,1205317,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",25200,"$20,000+",2,2,1,83
"15221",2011,1205317,2,48,1,53,3,1,0,0,6,0,1,0,6,"High School or More",25200,"$20,000+",2,2,1,3
"15222",2011,1205353,1,48,1,86,1,0,0,1,1,1,1,0,11,"High School or More",273400,"$20,000+",3,3,1,42
"15223",2011,1205353,2,48,2,79,2,0,0,1,1,1,1,0,10,"High School or More",273400,"$20,000+",3,3,1,65
"15224",2011,1205353,3,48,1,42,3,2,1,0,6,0,1,0,1,"Less than High School",273400,"$20,000+",3,3,1,136
"15225",2011,1205379,1,48,1,54,1,4,0,1,1,1,1,0,6,"High School or More",184900,"$20,000+",4,4,1,241
"15226",2011,1205379,2,48,2,53,2,0,0,1,1,1,1,0,6,"High School or More",184900,"$20,000+",4,4,1,237
"15227",2011,1205379,3,48,2,28,3,2,1,0,6,0,1,0,6,"High School or More",184900,"$20,000+",4,4,1,276
"15228",2011,1205379,4,48,2,83,5,0,0,1,5,0,1,0,6,"High School or More",184900,"$20,000+",4,4,1,359
"15229",2011,1205510,1,48,1,92,1,0,0,1,5,0,1,0,11,"High School or More",80500,"$20,000+",2,2,1,81
"15230",2011,1205510,2,48,2,52,3,0,1,0,6,0,1,0,10,"High School or More",80500,"$20,000+",2,2,1,159
"15231",2011,1205755,1,48,1,67,1,3,0,0,1,1,1,0,6,"High School or More",119900,"$20,000+",5,5,1,29
"15232",2011,1205755,2,48,2,66,2,0,0,0,1,1,1,0,6,"High School or More",119900,"$20,000+",5,5,1,28
"15233",2011,1205755,3,48,2,84,5,0,0,1,5,0,1,0,5,"Less than High School",119900,"$20,000+",5,5,1,34
"15234",2011,1205755,4,48,1,12,9,0,0,0,6,0,1,0,2,"Less than High School",119900,"$20,000+",5,5,1,29
"15235",2011,1205755,5,48,2,9,9,0,0,0,6,0,1,0,1,"Less than High School",119900,"$20,000+",5,5,1,28
"15236",2011,1205792,1,48,2,88,1,0,0,1,5,0,1,0,6,"High School or More",27600,"$20,000+",2,2,1,66
"15237",2011,1205792,2,48,2,60,3,1,0,0,4,0,1,0,6,"High School or More",27600,"$20,000+",2,2,1,85
"15238",2011,1205811,1,48,2,81,1,0,0,1,5,0,1,0,6,"High School or More",43800,"$20,000+",2,2,1,65
"15239",2011,1205811,2,48,2,56,3,1,0,0,6,0,1,0,8,"High School or More",43800,"$20,000+",2,2,1,94
"15240",2011,1205816,1,48,2,83,1,0,0,1,5,0,1,0,6,"High School or More",23200,"$20,000+",2,2,1,14
"15241",2011,1205816,2,48,1,61,3,1,0,0,4,0,1,0,6,"High School or More",23200,"$20,000+",2,2,1,25
"15242",2011,1205864,1,48,2,82,1,0,0,1,5,0,1,0,8,"High School or More",30900,"$20,000+",2,2,1,42
"15243",2011,1205864,2,48,1,53,3,1,0,0,6,0,1,0,7,"High School or More",30900,"$20,000+",2,2,1,71
"15244",2011,1205937,1,48,1,62,1,0,0,0,1,1,1,0,11,"High School or More",196000,"$20,000+",3,3,1,110
"15245",2011,1205937,2,48,2,59,2,3,0,0,1,1,1,0,11,"High School or More",196000,"$20,000+",3,3,1,119
"15246",2011,1205937,3,48,2,87,6,0,0,1,5,0,1,0,7,"High School or More",196000,"$20,000+",3,3,1,203
"15247",2011,1206121,1,48,2,56,1,0,3,0,4,0,1,0,7,"High School or More",54100,"$20,000+",3,3,1,54
"15248",2011,1206121,2,48,2,49,7,0,3,0,4,0,1,0,6,"High School or More",54100,"$20,000+",3,3,1,51
"15249",2011,1206121,3,48,1,92,5,0,0,2,5,0,1,0,5,"Less than High School",54100,"$20,000+",3,3,1,55
"15250",2011,1206186,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",64800,"$20,000+",2,2,1,60
"15251",2011,1206186,2,48,1,54,3,1,0,0,6,0,1,0,6,"High School or More",64800,"$20,000+",2,2,1,73
"15252",2011,1206365,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",32800,"$20,000+",2,2,1,15
"15253",2011,1206365,2,48,2,59,3,1,0,0,4,0,1,0,6,"High School or More",32800,"$20,000+",2,2,1,27
"15254",2011,1206431,1,48,1,61,1,0,2,0,4,0,1,0,7,"High School or More",79600,"$20,000+",2,2,1,222
"15255",2011,1206431,2,48,1,92,5,0,0,1,5,0,1,0,6,"High School or More",79600,"$20,000+",2,2,1,458
"15256",2011,1206485,1,48,1,47,1,2,0,0,4,0,1,0,6,"High School or More",15700,"< $20,000",2,2,1,58
"15257",2011,1206485,2,48,2,80,5,0,0,1,5,0,1,0,6,"High School or More",15700,"< $20,000",2,2,1,164
"15258",2011,1206596,1,48,2,88,1,0,0,1,4,0,1,0,11,"High School or More",8590,"< $20,000",3,3,1,19
"15259",2011,1206596,2,48,2,54,3,1,0,0,1,1,1,0,6,"High School or More",8590,"< $20,000",3,3,1,48
"15260",2011,1206821,1,48,1,83,1,0,0,1,1,1,1,0,8,"High School or More",57000,"$20,000+",3,3,1,52
"15261",2011,1206821,2,48,2,80,2,0,0,1,1,1,1,0,6,"High School or More",57000,"$20,000+",3,3,1,53
"15262",2011,1206821,3,48,2,53,3,2,1,0,4,0,1,0,6,"High School or More",57000,"$20,000+",3,3,1,94
"15263",2011,1207010,1,48,1,84,1,0,0,1,1,1,1,0,6,"High School or More",73000,"$20,000+",4,4,1,61
"15264",2011,1207010,2,48,2,82,2,0,0,1,1,1,1,0,6,"High School or More",73000,"$20,000+",4,4,1,65
"15265",2011,1207010,3,48,1,46,3,2,1,1,4,0,1,0,10,"High School or More",73000,"$20,000+",4,4,1,83
"15266",2011,1207010,4,48,1,15,9,0,3,0,6,0,1,0,3,"Less than High School",73000,"$20,000+",4,4,1,58
"15267",2011,1207099,1,48,1,80,1,0,0,1,1,1,1,0,6,"High School or More",41850,"$20,000+",5,5,1,29
"15268",2011,1207099,2,48,2,65,2,0,0,1,1,1,1,0,6,"High School or More",41850,"$20,000+",5,5,1,51
"15269",2011,1207099,3,48,2,36,3,2,1,2,6,0,1,0,10,"High School or More",41850,"$20,000+",5,5,1,29
"15270",2011,1207099,4,48,2,13,9,3,0,0,6,0,1,0,2,"Less than High School",41850,"$20,000+",5,5,1,33
"15271",2011,1207099,5,48,1,11,9,3,0,0,6,0,1,0,2,"Less than High School",41850,"$20,000+",5,5,1,54
"15272",2011,1207244,1,48,1,65,1,0,0,0,1,1,1,0,6,"High School or More",83020,"$20,000+",3,3,1,15
"15273",2011,1207244,2,48,2,61,2,3,0,0,1,1,1,0,8,"High School or More",83020,"$20,000+",3,3,1,15
"15274",2011,1207244,3,48,2,92,6,0,0,1,5,0,1,0,6,"High School or More",83020,"$20,000+",3,3,1,23
"15275",2011,1207385,1,48,2,82,1,0,0,1,5,0,1,0,6,"High School or More",12280,"< $20,000",3,3,1,99
"15276",2011,1207385,2,48,2,48,3,1,0,1,4,0,1,0,6,"High School or More",12280,"< $20,000",3,3,1,175
"15277",2011,1207419,1,48,1,80,1,0,0,1,1,1,1,0,10,"High School or More",47100,"$20,000+",3,3,1,42
"15278",2011,1207419,2,48,2,77,2,0,0,1,1,1,1,0,7,"High School or More",47100,"$20,000+",3,3,1,47
"15279",2011,1207419,3,48,2,54,3,2,1,0,3,0,1,0,11,"High School or More",47100,"$20,000+",3,3,1,76
"15280",2011,1207423,1,48,2,64,1,2,0,0,4,0,1,0,8,"High School or More",57650,"$20,000+",2,2,1,96
"15281",2011,1207423,2,48,2,87,5,0,0,1,5,0,1,0,8,"High School or More",57650,"$20,000+",2,2,1,64
"15282",2011,1207480,1,48,2,86,1,0,0,1,5,0,1,0,7,"High School or More",27900,"$20,000+",2,2,1,45
"15283",2011,1207480,2,48,1,59,3,1,0,0,4,0,1,0,6,"High School or More",27900,"$20,000+",2,2,1,78
"15284",2011,1207573,1,48,2,54,1,2,0,0,4,0,1,0,6,"High School or More",36900,"$20,000+",2,2,1,9
"15285",2011,1207573,2,48,2,88,5,0,0,1,4,0,1,0,6,"High School or More",36900,"$20,000+",2,2,1,11
"15286",2011,1207643,1,48,2,48,1,3,0,0,1,1,1,0,10,"High School or More",233000,"$20,000+",3,3,1,225
"15287",2011,1207643,2,48,1,49,2,0,0,0,1,1,8,0,7,"High School or More",233000,"$20,000+",3,3,1,366
"15288",2011,1207643,3,48,2,81,5,0,0,1,5,0,1,0,7,"High School or More",233000,"$20,000+",3,3,1,345
"15289",2011,1207662,1,48,2,80,1,0,0,1,5,0,1,0,6,"High School or More",24600,"$20,000+",5,5,1,104
"15290",2011,1207662,2,48,2,52,3,1,0,0,5,0,1,0,6,"High School or More",24600,"$20,000+",5,5,1,137
"15291",2011,1207662,3,48,1,5,9,0,0,0,6,0,1,0,1,"Less than High School",24600,"$20,000+",5,5,1,67
"15292",2011,1207662,4,48,1,4,9,0,0,0,6,0,1,0,0,"Less than High School",24600,"$20,000+",5,5,1,105
"15293",2011,1207662,5,48,2,4,9,0,0,0,6,0,1,0,0,"Less than High School",24600,"$20,000+",5,5,1,198
"15294",2011,1207665,1,48,1,85,1,0,0,1,1,1,1,0,6,"High School or More",37900,"$20,000+",3,3,1,50
"15295",2011,1207665,2,48,2,84,2,0,0,1,1,1,1,0,6,"High School or More",37900,"$20,000+",3,3,1,48
"15296",2011,1207665,3,48,1,51,3,2,1,0,6,0,1,0,7,"High School or More",37900,"$20,000+",3,3,1,138
"15297",2011,1207783,1,48,2,63,1,2,0,0,6,0,1,0,7,"High School or More",20300,"$20,000+",2,2,1,148
"15298",2011,1207783,2,48,2,83,5,0,0,1,5,0,1,0,7,"High School or More",20300,"$20,000+",2,2,1,222
"15299",2011,1207793,1,48,1,77,1,0,0,0,1,1,1,0,7,"High School or More",24500,"$20,000+",3,3,1,69
"15300",2011,1207793,2,48,2,71,2,3,0,0,1,1,1,0,6,"High School or More",24500,"$20,000+",3,3,1,80
"15301",2011,1207793,3,48,2,92,6,0,0,1,5,0,1,0,6,"High School or More",24500,"$20,000+",3,3,1,74
"15302",2011,1208094,1,48,1,69,1,2,0,0,5,0,1,0,6,"High School or More",58600,"$20,000+",2,2,1,50
"15303",2011,1208094,2,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",58600,"$20,000+",2,2,1,81
"15304",2011,1208229,1,48,2,74,1,3,0,1,4,0,1,0,7,"High School or More",71650,"$20,000+",4,4,1,59
"15305",2011,1208229,2,48,2,49,3,1,0,1,3,0,1,0,6,"High School or More",71650,"$20,000+",4,4,1,96
"15306",2011,1208229,3,48,2,92,5,0,0,1,5,0,1,0,6,"High School or More",71650,"$20,000+",4,4,1,84
"15307",2011,1208229,4,48,1,17,9,2,0,0,6,0,1,0,5,"Less than High School",71650,"$20,000+",4,4,1,75
"15308",2011,1208399,1,48,1,83,1,0,0,1,1,1,1,0,6,"High School or More",30670,"$20,000+",3,3,1,42
"15309",2011,1208399,2,48,2,78,2,0,0,1,1,1,1,0,0,"Less than High School",30670,"$20,000+",3,3,1,41
"15310",2011,1208399,3,48,1,56,3,2,1,0,6,0,1,0,6,"High School or More",30670,"$20,000+",3,3,1,48
"15311",2011,1208531,1,48,2,80,1,0,0,1,5,0,1,0,6,"High School or More",26800,"$20,000+",2,2,1,37
"15312",2011,1208531,2,48,1,46,3,1,0,0,6,0,1,0,6,"High School or More",26800,"$20,000+",2,2,1,47
"15313",2011,1208818,1,48,2,45,1,2,0,0,6,0,1,0,10,"High School or More",138000,"$20,000+",2,2,1,175
"15314",2011,1208818,2,48,2,83,5,0,0,1,4,0,1,0,6,"High School or More",138000,"$20,000+",2,2,1,195
"15315",2011,1209206,1,48,2,52,1,3,0,0,1,1,1,0,10,"High School or More",115600,"$20,000+",3,3,1,71
"15316",2011,1209206,2,48,1,47,2,0,0,0,1,1,1,0,6,"High School or More",115600,"$20,000+",3,3,1,96
"15317",2011,1209206,3,48,2,84,5,0,0,1,5,0,1,0,6,"High School or More",115600,"$20,000+",3,3,1,102
"15318",2011,1209276,1,48,2,85,1,0,0,1,5,0,1,0,2,"Less than High School",30900,"$20,000+",2,2,1,24
"15319",2011,1209276,2,48,1,61,3,1,0,0,5,0,1,0,6,"High School or More",30900,"$20,000+",2,2,1,53
"15320",2011,1209317,1,48,2,80,1,0,0,1,5,0,1,0,11,"High School or More",68500,"$20,000+",2,2,1,47
"15321",2011,1209317,2,48,1,53,3,1,0,0,6,0,1,0,7,"High School or More",68500,"$20,000+",2,2,1,81
"15322",2011,1209596,1,48,1,50,1,0,0,0,1,1,1,0,8,"High School or More",137600,"$20,000+",3,3,1,151
"15323",2011,1209596,2,48,2,62,2,3,0,0,1,1,1,0,7,"High School or More",137600,"$20,000+",3,3,1,143
"15324",2011,1209596,3,48,2,84,6,0,0,1,5,0,1,0,6,"High School or More",137600,"$20,000+",3,3,1,174
"15325",2011,1209665,1,48,1,80,1,0,0,1,1,1,1,0,6,"High School or More",77400,"$20,000+",3,3,1,26
"15326",2011,1209665,2,48,2,80,2,0,0,1,1,1,1,0,6,"High School or More",77400,"$20,000+",3,3,1,17
"15327",2011,1209665,3,48,1,52,3,2,1,0,6,0,1,0,6,"High School or More",77400,"$20,000+",3,3,1,28
"15328",2011,1209719,1,48,1,60,1,0,0,1,1,1,1,0,8,"High School or More",109900,"$20,000+",4,4,1,118
"15329",2011,1209719,2,48,2,55,2,0,4,1,1,1,1,0,7,"High School or More",109900,"$20,000+",4,4,1,111
"15330",2011,1209719,3,48,2,30,3,2,1,0,4,0,1,0,8,"High School or More",109900,"$20,000+",4,4,1,114
"15331",2011,1209719,4,48,1,85,6,0,0,1,5,0,1,0,6,"High School or More",109900,"$20,000+",4,4,1,151
"15332",2011,1209772,1,48,2,92,1,0,0,2,5,0,1,0,6,"High School or More",44000,"$20,000+",3,3,1,184
"15333",2011,1209772,2,48,1,54,3,1,0,0,3,0,1,0,6,"High School or More",44000,"$20,000+",3,3,1,191
"15334",2011,1209772,3,48,2,52,3,1,0,0,4,0,1,0,6,"High School or More",44000,"$20,000+",3,3,1,140
"15335",2011,1210040,1,48,1,87,1,0,0,1,1,1,1,0,10,"High School or More",82540,"$20,000+",3,3,1,134
"15336",2011,1210040,2,48,2,76,2,0,0,1,1,1,1,0,7,"High School or More",82540,"$20,000+",3,3,1,130
"15337",2011,1210040,3,48,2,58,3,2,1,0,4,0,1,0,10,"High School or More",82540,"$20,000+",3,3,1,186
"15338",2011,1210114,1,48,1,83,1,0,0,1,1,1,1,0,4,"Less than High School",25000,"$20,000+",3,3,1,22
"15339",2011,1210114,2,48,2,78,2,0,0,1,1,1,1,0,6,"High School or More",25000,"$20,000+",3,3,1,31
"15340",2011,1210114,3,48,1,56,3,2,1,0,6,0,1,0,6,"High School or More",25000,"$20,000+",3,3,1,64
"15341",2011,1210147,1,48,1,81,1,0,0,1,1,1,1,0,6,"High School or More",70000,"$20,000+",3,3,1,32
"15342",2011,1210147,2,48,2,76,2,0,0,1,1,1,1,0,11,"High School or More",70000,"$20,000+",3,3,1,23
"15343",2011,1210147,3,48,1,57,3,2,1,0,4,0,1,0,10,"High School or More",70000,"$20,000+",3,3,1,123
"15344",2011,1210571,1,48,2,88,1,0,0,1,5,0,1,0,6,"High School or More",48000,"$20,000+",2,2,1,96
"15345",2011,1210571,2,48,2,47,3,1,0,0,6,0,1,0,7,"High School or More",48000,"$20,000+",2,2,1,152
"15346",2011,1210572,1,48,2,55,1,2,0,0,6,0,1,0,6,"High School or More",61000,"$20,000+",2,2,1,113
"15347",2011,1210572,2,48,2,80,5,0,0,1,5,0,1,0,6,"High School or More",61000,"$20,000+",2,2,1,165
"15348",2011,1210675,1,48,1,80,1,0,0,1,1,1,1,0,10,"High School or More",53000,"$20,000+",3,3,1,19
"15349",2011,1210675,2,48,2,79,2,0,0,1,1,1,1,0,10,"High School or More",53000,"$20,000+",3,3,1,31
"15350",2011,1210675,3,48,1,49,3,2,1,0,6,0,1,0,7,"High School or More",53000,"$20,000+",3,3,1,51
