"","YEAR","SERIAL","PERNUM","STATEFIP","RELATE","RELATED","MOMLOC","POPLOC","NCHILD","SEX","AGE","mother_age","father_age","MARST","married_dummy","RACE","HISPAN","EDUC","hs_binary","HHINCOME","inc_3cat","NUMPREC","FAMSIZE","PERWT"
"4451",2011,175086,2,6,2,201,3,0,0,2,65,86,NA,1,1,1,0,6,"High School or More",28200,"$20,000+",3,3,66
"4452",2011,175131,2,6,3,301,0,1,0,1,46,NA,89,6,0,1,0,6,"High School or More",134300,"$20,000+",2,2,680
"4453",2011,175132,2,6,3,301,1,0,0,1,49,83,NA,6,0,1,0,6,"High School or More",35400,"$20,000+",2,2,475
"4454",2011,175657,2,6,3,301,0,1,0,1,69,NA,93,4,0,1,0,6,"High School or More",23200,"$20,000+",2,2,136
"4455",2011,176014,3,6,3,301,1,2,0,1,57,80,82,6,0,1,0,7,"High School or More",77500,"$20,000+",4,4,47
"4456",2011,176014,4,6,3,301,1,2,0,1,55,80,82,6,0,1,0,6,"High School or More",77500,"$20,000+",4,4,48
"4457",2011,176189,1,6,1,101,2,0,0,2,56,86,NA,6,0,1,0,11,"High School or More",113700,"$20,000+",2,2,31
"4458",2011,176213,1,6,1,101,2,0,0,2,62,93,NA,4,0,1,0,11,"High School or More",87900,"$20,000+",2,2,59
"4459",2011,176254,3,6,3,301,2,1,0,1,52,82,83,4,0,1,0,0,"Less than High School",23200,"$20,000+",3,3,76
"4460",2011,176490,2,6,3,301,1,0,0,1,60,89,NA,4,0,1,0,6,"High School or More",41000,"$20,000+",2,2,411
"4461",2011,176614,1,6,1,101,2,0,0,2,59,80,NA,4,0,1,0,10,"High School or More",54400,"$20,000+",2,2,21
"4462",2011,176651,3,6,3,301,2,1,0,2,60,87,93,4,0,1,0,10,"High School or More",227900,"$20,000+",3,3,41
"4463",2011,176707,2,6,3,301,1,0,0,1,56,85,NA,4,0,1,0,6,"High School or More",38000,"$20,000+",2,2,67
"4464",2011,176737,2,6,3,301,1,0,0,1,57,87,NA,1,1,1,0,8,"High School or More",46200,"$20,000+",3,3,77
"4465",2011,176906,2,6,3,301,1,0,0,2,66,86,NA,4,0,1,0,7,"High School or More",33000,"$20,000+",2,2,91
"4466",2011,176938,2,6,3,301,1,0,0,2,52,80,NA,6,0,1,0,7,"High School or More",135100,"$20,000+",2,2,103
"4467",2011,177110,3,6,3,302,2,1,2,1,44,82,74,6,0,1,0,6,"High School or More",54400,"$20,000+",5,5,15
"4468",2011,177622,2,6,3,301,1,0,0,1,48,82,NA,6,0,1,0,6,"High School or More",30000,"$20,000+",2,2,114
"4469",2011,177716,2,6,3,301,1,0,0,2,51,83,NA,6,0,1,0,8,"High School or More",61000,"$20,000+",2,2,104
"4470",2011,177801,2,6,3,301,1,0,0,2,47,82,NA,6,0,1,0,10,"High School or More",52730,"$20,000+",3,3,138
"4471",2011,177801,3,6,3,301,1,0,0,2,47,82,NA,6,0,1,0,10,"High School or More",52730,"$20,000+",3,3,139
"4472",2011,177964,2,6,3,301,1,0,0,1,54,81,NA,3,0,1,0,11,"High School or More",94650,"$20,000+",2,2,90
"4473",2011,178036,2,6,2,201,5,0,2,2,49,82,NA,1,1,1,0,7,"High School or More",113900,"$20,000+",5,5,51
"4474",2011,178362,2,6,2,201,3,0,0,2,70,93,NA,1,1,1,0,10,"High School or More",49600,"$20,000+",3,3,44
"4475",2011,178445,2,6,3,301,1,0,0,1,53,81,NA,4,0,1,0,6,"High School or More",21530,"$20,000+",2,2,86
"4476",2011,178554,2,6,3,301,1,0,0,1,53,81,NA,3,0,1,0,6,"High School or More",46700,"$20,000+",3,3,65
"4477",2011,178554,3,6,3,301,1,0,0,1,48,81,NA,6,0,1,0,6,"High School or More",46700,"$20,000+",3,3,53
"4478",2011,178748,1,6,1,101,2,0,0,2,49,82,NA,4,0,1,0,11,"High School or More",74600,"$20,000+",2,2,53
"4479",2011,178857,3,6,3,301,2,1,0,1,48,85,80,6,0,1,0,8,"High School or More",99400,"$20,000+",3,3,103
"4480",2011,178882,2,6,3,301,1,0,0,1,44,84,NA,3,0,1,0,7,"High School or More",28500,"$20,000+",2,2,76
"4481",2011,179087,2,6,3,301,1,0,0,1,56,83,NA,6,0,1,0,7,"High School or More",14021,"< $20,000",2,2,153
"4482",2011,179100,2,6,3,301,1,0,0,2,65,84,NA,4,0,1,0,6,"High School or More",99100,"$20,000+",2,2,44
"4483",2011,179170,1,6,1,101,0,3,0,1,59,NA,80,1,1,1,0,8,"High School or More",81800,"$20,000+",3,3,141
"4484",2011,179322,2,6,3,301,1,0,0,1,47,84,NA,6,0,1,0,8,"High School or More",21400,"$20,000+",2,2,159
"4485",2011,179404,1,6,1,101,2,0,0,2,65,87,NA,6,0,1,0,7,"High School or More",99600,"$20,000+",2,2,8
"4486",2011,179434,2,6,3,301,1,0,0,1,54,82,NA,6,0,1,0,7,"High School or More",55100,"$20,000+",2,2,57
"4487",2011,179466,3,6,3,301,1,2,0,1,39,79,93,5,0,1,0,6,"High School or More",99000,"$20,000+",3,3,174
"4488",2011,179670,2,6,3,301,1,0,0,1,55,85,NA,3,0,1,0,7,"High School or More",52400,"$20,000+",4,2,69
"4489",2011,179703,2,6,3,301,1,0,0,2,58,82,NA,6,0,1,0,6,"High School or More",297300,"$20,000+",2,2,98
"4490",2011,179832,1,6,1,101,2,0,0,2,64,84,NA,5,0,1,0,7,"High School or More",103700,"$20,000+",2,2,65
"4491",2011,179873,2,6,3,301,1,0,0,1,63,88,NA,4,0,1,0,6,"High School or More",30100,"$20,000+",2,2,44
"4492",2011,179958,2,6,2,201,3,0,0,2,61,81,NA,1,1,1,0,10,"High School or More",25990,"$20,000+",4,4,64
"4493",2011,180028,1,6,1,101,6,5,2,1,50,84,93,1,1,1,0,10,"High School or More",174700,"$20,000+",6,6,58
"4494",2011,180444,2,6,3,301,1,0,0,1,54,82,NA,4,0,1,0,10,"High School or More",15000,"< $20,000",2,2,257
"4495",2011,180501,2,6,3,301,1,0,0,2,64,93,NA,4,0,1,0,10,"High School or More",21500,"$20,000+",2,2,120
"4496",2011,180561,2,6,3,301,1,0,0,2,56,81,NA,6,0,1,0,10,"High School or More",69600,"$20,000+",2,2,57
"4497",2011,180609,2,6,3,301,1,0,0,1,61,81,NA,4,0,1,0,7,"High School or More",27900,"$20,000+",2,2,106
"4498",2011,180714,2,6,2,201,4,0,1,2,51,84,NA,1,1,1,0,11,"High School or More",36300,"$20,000+",4,4,124
"4499",2011,180768,2,6,3,301,1,0,0,1,46,87,NA,6,0,1,0,6,"High School or More",114300,"$20,000+",3,3,85
"4500",2011,180768,3,6,3,301,1,0,0,2,45,87,NA,6,0,1,0,6,"High School or More",114300,"$20,000+",3,3,135
"4501",2011,180814,3,6,3,301,2,1,0,1,55,80,82,6,0,1,0,6,"High School or More",234900,"$20,000+",3,3,27
"4502",2011,180854,2,6,3,301,1,0,0,2,55,80,NA,6,0,1,0,6,"High School or More",107230,"$20,000+",3,3,88
"4503",2011,180854,3,6,3,301,1,0,0,2,52,80,NA,6,0,1,0,10,"High School or More",107230,"$20,000+",3,3,64
"4504",2011,181115,3,6,3,301,2,1,0,2,43,83,88,6,0,1,0,7,"High School or More",62300,"$20,000+",3,3,100
"4505",2011,181212,2,6,2,201,3,0,0,2,67,93,NA,1,1,1,0,11,"High School or More",137600,"$20,000+",3,3,83
"4506",2011,181232,1,6,1,101,3,0,0,2,64,89,NA,1,1,1,0,10,"High School or More",114300,"$20,000+",3,3,48
"4507",2011,181431,2,6,3,301,1,0,0,1,62,84,NA,6,0,1,0,8,"High School or More",32810,"$20,000+",2,2,89
"4508",2011,181623,2,6,3,301,0,1,0,1,61,NA,93,6,0,1,0,10,"High School or More",71000,"$20,000+",2,2,111
"4509",2011,182030,2,6,2,201,4,0,1,2,61,93,NA,1,1,1,0,11,"High School or More",236050,"$20,000+",4,4,52
"4510",2011,182148,1,6,1,101,3,0,0,1,64,93,NA,1,1,1,0,7,"High School or More",150600,"$20,000+",3,3,82
"4511",2011,182187,2,6,2,201,4,0,1,2,49,83,NA,1,1,1,0,8,"High School or More",179400,"$20,000+",4,4,107
"4512",2011,182907,1,6,1,101,3,0,1,2,54,80,NA,2,1,1,0,10,"High School or More",116400,"$20,000+",4,4,179
"4513",2011,183006,2,6,3,301,1,0,0,2,62,93,NA,4,0,1,0,10,"High School or More",54850,"$20,000+",2,2,76
"4514",2011,183086,1,6,1,101,0,3,0,1,58,NA,80,1,1,1,0,6,"High School or More",98000,"$20,000+",4,4,40
"4515",2011,183098,2,6,3,301,0,1,0,1,60,NA,93,3,0,1,0,7,"High School or More",30000,"$20,000+",3,2,45
"4516",2011,183167,2,6,2,201,0,3,0,2,66,NA,88,1,1,1,0,8,"High School or More",214800,"$20,000+",3,3,147
"4517",2011,183214,1,6,1,101,4,5,1,1,51,82,80,1,1,1,0,8,"High School or More",200300,"$20,000+",5,5,86
"4518",2011,183370,2,6,3,301,0,1,0,2,68,NA,93,4,0,1,0,6,"High School or More",42500,"$20,000+",2,2,68
"4519",2011,183405,1,6,1,101,3,2,0,2,52,80,81,4,0,1,0,11,"High School or More",134800,"$20,000+",3,3,95
"4520",2011,183437,2,6,3,302,1,0,0,1,65,93,NA,4,0,1,0,6,"High School or More",49700,"$20,000+",2,2,199
"4521",2011,183588,1,6,1,101,0,3,0,1,60,NA,93,1,1,1,0,7,"High School or More",155704,"$20,000+",3,3,53
"4522",2011,183629,3,6,3,301,2,1,2,2,45,72,82,1,1,1,0,10,"High School or More",150840,"$20,000+",6,6,87
"4523",2011,183639,2,6,2,201,0,5,2,1,52,NA,93,1,1,1,0,6,"High School or More",109920,"$20,000+",5,5,42
"4524",2011,183715,2,6,3,301,1,0,1,2,48,82,NA,1,1,1,0,10,"High School or More",102800,"$20,000+",4,4,76
"4525",2011,183754,1,6,1,101,2,0,0,2,60,86,NA,4,0,1,0,7,"High School or More",69800,"$20,000+",2,2,65
"4526",2011,183759,1,6,1,101,3,2,0,2,54,75,80,5,0,1,0,11,"High School or More",139400,"$20,000+",3,3,95
"4527",2011,183961,1,6,1,101,6,0,3,1,55,93,NA,1,1,1,0,11,"High School or More",279800,"$20,000+",7,7,56
"4528",2011,184093,2,6,3,301,1,0,1,1,59,88,NA,4,0,1,0,6,"High School or More",17080,"< $20,000",3,3,94
"4529",2011,184131,1,6,1,101,5,0,2,1,52,89,NA,1,1,1,0,10,"High School or More",158350,"$20,000+",5,5,59
"4530",2011,184231,1,6,1,101,4,0,1,1,58,89,NA,1,1,1,0,11,"High School or More",123400,"$20,000+",4,4,114
"4531",2011,184301,2,6,3,301,1,0,0,1,54,82,NA,6,0,1,0,7,"High School or More",34400,"$20,000+",2,2,145
"4532",2011,184497,1,6,1,101,4,3,1,2,54,80,82,2,1,1,0,8,"High School or More",35150,"$20,000+",4,4,112
"4533",2011,184783,1,6,1,101,4,0,1,1,62,93,NA,1,1,1,0,8,"High School or More",57900,"$20,000+",4,4,74
"4534",2011,184802,1,6,1,101,2,0,0,1,58,81,NA,6,0,1,0,6,"High School or More",43000,"$20,000+",2,2,56
"4535",2011,184913,2,6,3,301,0,1,0,2,58,NA,86,6,0,1,0,8,"High School or More",73800,"$20,000+",2,2,118
"4536",2011,185136,3,6,3,301,2,1,2,2,52,79,82,4,0,1,0,6,"High School or More",146000,"$20,000+",5,5,73
"4537",2011,185148,2,6,3,301,1,0,0,2,50,80,NA,6,0,1,0,7,"High School or More",36000,"$20,000+",2,2,87
"4538",2011,185200,1,6,1,101,2,0,0,1,65,88,NA,5,0,1,0,6,"High School or More",95900,"$20,000+",4,4,70
"4539",2011,185279,2,6,2,201,0,3,0,2,63,NA,93,1,1,1,0,7,"High School or More",71700,"$20,000+",3,3,116
"4540",2011,185393,1,6,1,101,2,0,0,1,52,87,NA,6,0,1,0,10,"High School or More",150650,"$20,000+",2,2,76
"4541",2011,185501,1,6,1,101,2,0,0,2,53,93,NA,4,0,1,0,10,"High School or More",92500,"$20,000+",2,2,57
"4542",2011,185573,2,6,3,301,1,0,0,2,59,88,NA,4,0,1,0,6,"High School or More",78000,"$20,000+",2,2,147
"4543",2011,185616,2,6,3,301,1,0,0,2,59,80,NA,3,0,1,0,6,"High School or More",51700,"$20,000+",3,3,79
"4544",2011,185829,2,6,3,301,1,0,0,2,59,93,NA,6,0,1,0,10,"High School or More",93800,"$20,000+",2,2,80
"4545",2011,185836,3,6,3,301,2,1,0,2,58,84,84,4,0,1,0,6,"High School or More",59200,"$20,000+",3,3,150
"4546",2011,185974,2,6,3,301,0,1,0,1,54,NA,93,4,0,1,0,7,"High School or More",42020,"$20,000+",2,2,183
"4547",2011,186000,2,6,3,301,1,0,0,1,55,82,NA,4,0,1,0,10,"High School or More",73510,"$20,000+",2,2,70
"4548",2011,186006,2,6,3,301,1,0,0,1,64,88,NA,4,0,1,0,7,"High School or More",39900,"$20,000+",2,2,106
"4549",2011,186020,3,6,3,301,1,2,0,1,45,76,82,6,0,1,0,7,"High School or More",46500,"$20,000+",4,4,212
"4550",2011,186066,2,6,3,301,1,0,0,2,64,83,NA,6,0,8,0,6,"High School or More",69400,"$20,000+",3,3,88
"4551",2011,186066,3,6,3,301,1,0,0,2,59,83,NA,6,0,8,0,6,"High School or More",69400,"$20,000+",3,3,88
"4552",2011,186346,2,6,3,301,1,0,0,1,60,82,NA,5,0,1,0,10,"High School or More",32600,"$20,000+",2,2,83
"4553",2011,186440,2,6,3,301,1,0,0,1,61,82,NA,5,0,1,0,6,"High School or More",12200,"< $20,000",2,2,81
"4554",2011,186693,2,6,3,301,1,0,0,1,53,85,NA,6,0,1,0,7,"High School or More",56500,"$20,000+",2,2,61
"4555",2011,186734,2,6,3,301,1,0,0,1,58,93,NA,6,0,1,0,6,"High School or More",74900,"$20,000+",2,2,273
"4556",2011,187060,1,6,1,101,3,0,1,1,56,83,NA,4,0,1,0,11,"High School or More",117500,"$20,000+",3,3,75
"4557",2011,187071,2,6,2,201,5,0,1,2,64,85,NA,1,1,1,0,6,"High School or More",101000,"$20,000+",5,5,57
"4558",2011,187255,2,6,3,301,1,0,0,2,46,85,NA,6,0,1,0,8,"High School or More",48400,"$20,000+",2,2,344
"4559",2011,187366,2,6,3,301,0,1,1,1,47,NA,80,4,0,1,0,6,"High School or More",51130,"$20,000+",4,4,153
"4560",2011,187423,1,6,1,101,2,0,0,1,53,87,NA,5,0,1,0,6,"High School or More",6200,"< $20,000",2,2,32
"4561",2011,187456,2,6,3,301,0,1,0,1,64,NA,93,1,1,1,0,10,"High School or More",55400,"$20,000+",3,3,66
"4562",2011,187477,1,6,1,101,3,0,0,1,63,89,NA,1,1,8,0,11,"High School or More",175500,"$20,000+",4,4,85
"4563",2011,187544,2,6,2,201,3,0,0,2,60,87,NA,1,1,1,0,7,"High School or More",57400,"$20,000+",3,3,32
"4564",2011,187605,1,6,1,101,4,3,0,1,44,77,84,1,1,1,0,7,"High School or More",93000,"$20,000+",4,4,57
"4565",2011,187648,1,6,1,101,3,0,1,2,55,87,NA,2,1,1,0,11,"High School or More",49820,"$20,000+",3,3,42
"4566",2011,187716,2,6,3,301,1,0,0,1,64,93,NA,6,0,1,0,6,"High School or More",34900,"$20,000+",3,3,218
"4567",2011,187716,3,6,3,301,1,0,0,1,60,93,NA,6,0,1,0,6,"High School or More",34900,"$20,000+",3,3,217
"4568",2011,187771,3,6,3,301,2,1,0,1,53,76,82,4,0,1,0,8,"High School or More",23750,"$20,000+",3,3,106
"4569",2011,187775,2,6,2,201,0,3,0,1,64,NA,93,1,1,1,0,6,"High School or More",141170,"$20,000+",3,3,114
"4570",2011,187967,1,6,1,101,3,0,0,2,62,93,NA,1,1,1,0,4,"Less than High School",54900,"$20,000+",3,3,30
"4571",2011,188017,2,6,3,301,0,1,1,2,33,NA,80,6,0,1,0,0,"Less than High School",21730,"$20,000+",3,3,68
"4572",2011,188070,3,6,3,303,2,1,0,1,48,77,84,6,0,1,0,6,"High School or More",70100,"$20,000+",3,3,170
"4573",2011,188721,2,6,3,301,1,0,3,2,50,87,NA,1,1,1,0,7,"High School or More",62900,"$20,000+",6,6,110
"4574",2011,188841,3,6,3,301,2,1,0,2,67,87,89,4,0,1,0,7,"High School or More",79520,"$20,000+",3,3,186
"4575",2011,189130,3,6,3,301,2,1,0,2,47,70,88,6,0,1,0,11,"High School or More",99180,"$20,000+",3,3,134
"4576",2011,189381,1,6,1,101,2,0,0,2,58,80,NA,6,0,1,0,10,"High School or More",50850,"$20,000+",2,2,58
"4577",2011,189511,1,6,1,101,0,2,0,2,60,NA,87,6,0,1,0,6,"High School or More",23200,"$20,000+",2,2,114
"4578",2011,189699,3,6,3,301,2,1,0,1,36,71,93,6,0,1,0,6,"High School or More",161600,"$20,000+",3,3,74
"4579",2011,189748,1,6,1,101,2,0,0,2,64,86,NA,5,0,1,0,7,"High School or More",15100,"< $20,000",2,2,56
"4580",2011,189825,2,6,3,301,1,0,0,2,60,93,NA,6,0,1,0,10,"High School or More",26270,"$20,000+",2,2,141
"4581",2011,190048,1,6,1,101,3,0,0,1,55,80,NA,1,1,1,0,7,"High School or More",177000,"$20,000+",3,3,63
"4582",2011,190314,2,6,3,301,1,0,0,1,47,81,NA,6,0,1,0,10,"High School or More",26000,"$20,000+",2,2,64
"4583",2011,190435,2,6,3,301,1,0,0,2,34,84,NA,4,0,1,0,7,"High School or More",69000,"$20,000+",2,2,212
"4584",2011,190503,2,6,3,301,1,0,0,1,69,88,NA,5,0,1,0,6,"High School or More",30500,"$20,000+",2,2,78
"4585",2011,190523,3,6,3,301,1,2,0,1,36,69,80,6,0,1,0,11,"High School or More",90000,"$20,000+",3,3,141
"4586",2011,190550,3,6,3,301,1,2,0,1,60,83,83,3,0,1,0,5,"Less than High School",38100,"$20,000+",4,4,15
"4587",2011,190601,3,6,3,301,1,2,0,1,49,80,79,6,0,1,0,6,"High School or More",60000,"$20,000+",3,3,125
"4588",2011,190605,2,6,3,301,1,0,1,2,66,88,NA,4,0,1,0,7,"High School or More",65900,"$20,000+",3,3,92
"4589",2011,190840,2,6,3,301,1,0,1,2,55,83,NA,4,0,1,0,10,"High School or More",73370,"$20,000+",3,3,166
"4590",2011,190887,2,6,3,301,1,0,0,1,55,84,NA,4,0,1,0,7,"High School or More",29200,"$20,000+",3,3,32
"4591",2011,190887,3,6,3,301,1,0,0,1,54,84,NA,6,0,1,0,7,"High School or More",29200,"$20,000+",3,3,28
"4592",2011,190947,2,6,2,201,3,0,0,1,57,87,NA,1,1,1,0,6,"High School or More",163500,"$20,000+",3,3,92
"4593",2011,191049,2,6,3,301,1,0,0,1,60,84,NA,3,0,1,0,5,"Less than High School",24000,"$20,000+",2,2,65
"4594",2011,191248,2,6,3,303,0,1,1,2,67,NA,88,4,0,1,0,10,"High School or More",79500,"$20,000+",3,3,75
"4595",2011,191313,1,6,1,101,0,3,0,2,64,NA,93,1,1,1,0,6,"High School or More",44400,"$20,000+",3,3,8
"4596",2011,191509,2,6,3,301,1,0,0,2,64,88,NA,4,0,1,0,7,"High School or More",24000,"$20,000+",2,2,180
"4597",2011,191620,3,6,3,301,2,1,0,2,54,80,79,6,0,1,0,10,"High School or More",54800,"$20,000+",3,3,74
"4598",2011,191698,2,6,2,201,4,0,1,1,63,93,NA,1,1,8,0,10,"High School or More",24900,"$20,000+",4,4,52
"4599",2011,191777,1,6,1,101,2,0,0,2,53,85,NA,4,0,1,0,6,"High School or More",18200,"< $20,000",2,2,130
"4600",2011,191889,1,6,1,101,2,0,0,2,60,84,NA,5,0,1,0,6,"High School or More",74100,"$20,000+",2,2,91
"4601",2011,191992,1,6,1,101,0,3,0,1,58,NA,93,1,1,1,0,11,"High School or More",102380,"$20,000+",3,3,128
"4602",2011,192051,1,6,1,101,2,0,0,1,58,93,NA,4,0,1,0,10,"High School or More",9000,"< $20,000",2,2,75
"4603",2011,192180,2,6,2,201,3,0,0,2,76,93,NA,1,1,1,0,7,"High School or More",83000,"$20,000+",3,3,79
"4604",2011,192203,2,6,3,301,1,0,0,2,63,87,NA,4,0,1,0,7,"High School or More",61420,"$20,000+",2,2,228
"4605",2011,192237,3,6,3,301,2,1,0,2,54,78,80,3,0,1,0,6,"High School or More",118600,"$20,000+",3,3,131
"4606",2011,192368,1,6,1,101,3,0,0,1,56,80,NA,4,0,1,0,8,"High School or More",503000,"$20,000+",3,3,94
"4607",2011,192368,2,6,7,701,3,0,0,1,54,80,NA,6,0,1,0,10,"High School or More",503000,"$20,000+",3,3,103
"4608",2011,192392,1,6,1,101,4,0,1,1,65,93,NA,1,1,1,0,10,"High School or More",36700,"$20,000+",4,4,42
"4609",2011,192551,1,6,1,101,2,0,0,1,58,83,NA,6,0,1,0,7,"High School or More",61400,"$20,000+",2,2,57
"4610",2011,192595,1,6,1,101,0,2,0,1,53,NA,82,4,0,1,0,3,"Less than High School",23200,"$20,000+",2,2,24
"4611",2011,192600,1,6,1,101,3,0,1,2,57,82,NA,4,0,1,0,10,"High School or More",53200,"$20,000+",3,3,52
"4612",2011,192697,2,6,3,301,1,0,0,1,49,84,NA,4,0,1,0,10,"High School or More",24000,"$20,000+",2,2,127
"4613",2011,192862,3,6,3,301,1,2,1,2,48,80,83,4,0,1,0,6,"High School or More",46800,"$20,000+",4,4,95
"4614",2011,193016,1,6,1,101,2,0,0,2,57,89,NA,6,0,1,0,11,"High School or More",161100,"$20,000+",2,2,51
"4615",2011,193151,1,6,1,101,3,0,0,1,67,89,NA,2,1,1,0,7,"High School or More",65600,"$20,000+",3,3,44
"4616",2011,193151,2,6,7,701,3,0,0,2,60,89,NA,4,0,1,0,6,"High School or More",65600,"$20,000+",3,3,73
"4617",2011,193295,2,6,3,301,1,0,0,1,58,88,NA,6,0,1,0,8,"High School or More",23400,"$20,000+",2,2,83
"4618",2011,193873,1,6,1,101,3,0,0,1,50,83,NA,6,0,1,0,6,"High School or More",32400,"$20,000+",5,5,150
"4619",2011,193873,2,6,7,701,3,0,2,2,42,83,NA,3,0,1,0,6,"High School or More",32400,"$20,000+",5,5,163
"4620",2011,193919,1,6,1,101,4,0,1,2,54,86,NA,1,1,1,0,8,"High School or More",206000,"$20,000+",4,4,73
"4621",2011,193960,3,6,3,301,2,1,0,2,57,82,82,4,0,1,0,6,"High School or More",58700,"$20,000+",3,3,36
"4622",2011,194019,1,6,1,101,4,0,2,1,52,83,NA,4,0,1,0,6,"High School or More",29200,"$20,000+",4,4,19
"4623",2011,194216,1,6,1,101,2,0,0,1,57,83,NA,6,0,1,0,6,"High School or More",149000,"$20,000+",3,3,54
"4624",2011,194263,3,6,3,301,2,1,0,2,54,93,93,6,0,1,0,6,"High School or More",44200,"$20,000+",4,4,91
"4625",2011,194263,4,6,3,301,2,1,0,2,49,93,93,6,0,1,0,7,"High School or More",44200,"$20,000+",4,4,71
"4626",2011,194389,3,6,3,301,2,1,0,1,58,80,81,4,0,1,0,10,"High School or More",64920,"$20,000+",3,3,143
"4627",2011,194405,2,6,3,301,0,1,1,2,55,NA,86,4,0,1,0,11,"High School or More",51100,"$20,000+",3,3,47
"4628",2011,194668,2,6,3,301,1,0,0,2,61,85,NA,4,0,1,0,10,"High School or More",20000,"$20,000+",2,2,303
"4629",2011,194680,2,6,3,301,1,0,0,2,68,93,NA,5,0,1,0,10,"High School or More",83000,"$20,000+",2,2,128
"4630",2011,194726,2,6,3,301,1,0,2,1,65,83,NA,4,0,1,0,11,"High School or More",12900,"< $20,000",4,4,93
"4631",2011,194755,3,6,3,301,2,1,0,1,57,83,85,4,0,1,0,7,"High School or More",211380,"$20,000+",3,3,170
"4632",2011,194829,2,6,3,301,1,0,0,1,50,85,NA,6,0,1,0,10,"High School or More",46000,"$20,000+",2,2,56
"4633",2011,194919,2,6,2,201,4,0,1,2,55,85,NA,1,1,1,0,8,"High School or More",47100,"$20,000+",4,4,312
"4634",2011,195286,2,6,3,301,1,0,1,2,56,82,NA,2,1,1,0,6,"High School or More",35500,"$20,000+",3,3,82
"4635",2011,195489,2,6,2,201,5,4,0,2,50,85,85,1,1,1,0,8,"High School or More",139900,"$20,000+",5,5,28
"4636",2011,195665,1,6,1,101,6,0,3,2,41,83,NA,1,1,1,0,6,"High School or More",213200,"$20,000+",6,6,30
"4637",2011,195828,2,6,3,301,1,0,0,2,54,80,NA,4,0,1,0,7,"High School or More",16000,"< $20,000",2,2,166
"4638",2011,195929,2,6,2,201,0,4,1,2,64,NA,89,1,1,1,0,8,"High School or More",150300,"$20,000+",4,4,57
"4639",2011,196054,2,6,3,301,1,0,0,1,42,82,NA,4,0,1,0,8,"High School or More",75400,"$20,000+",2,2,73
"4640",2011,196083,2,6,2,201,0,3,0,2,62,NA,93,1,1,1,0,10,"High School or More",208400,"$20,000+",3,3,100
"4641",2011,196110,3,6,3,301,1,2,1,2,51,77,85,1,1,1,0,8,"High School or More",105300,"$20,000+",5,5,57
"4642",2011,196273,1,6,1,101,3,0,1,2,57,85,NA,3,0,1,0,7,"High School or More",22500,"$20,000+",3,3,79
"4643",2011,196295,1,6,1,101,2,0,0,2,60,86,NA,4,0,8,0,11,"High School or More",281600,"$20,000+",3,3,94
"4644",2011,196389,2,6,2,201,3,0,0,2,64,93,NA,1,1,1,0,6,"High School or More",52700,"$20,000+",3,3,113
"4645",2011,196442,1,6,1,101,3,0,0,1,59,83,NA,1,1,1,0,8,"High School or More",166200,"$20,000+",3,3,50
"4646",2011,196536,1,6,1,101,3,0,0,2,62,80,NA,1,1,1,0,11,"High School or More",94400,"$20,000+",3,3,50
"4647",2011,196575,1,6,1,101,2,0,0,2,59,93,NA,3,0,8,0,7,"High School or More",115500,"$20,000+",2,2,28
"4648",2011,196646,1,6,1,101,3,0,0,2,61,83,NA,4,0,1,0,7,"High School or More",100600,"$20,000+",3,3,89
"4649",2011,196646,2,6,7,701,3,0,0,2,54,83,NA,4,0,1,0,8,"High School or More",100600,"$20,000+",3,3,163
"4650",2011,196648,2,6,3,301,1,0,1,2,59,93,NA,4,0,1,0,7,"High School or More",77000,"$20,000+",3,3,71
"4651",2011,196736,1,6,1,101,0,2,0,2,50,NA,84,4,0,8,0,6,"High School or More",61400,"$20,000+",2,2,96
"4652",2011,197099,3,6,3,301,2,1,0,1,63,84,88,4,0,1,0,6,"High School or More",74200,"$20,000+",3,3,67
"4653",2011,197524,2,6,3,301,1,0,0,1,51,84,NA,4,0,1,0,7,"High School or More",25100,"$20,000+",2,2,131
"4654",2011,197812,2,6,3,301,1,0,0,1,55,88,NA,2,1,1,0,6,"High School or More",29400,"$20,000+",2,2,66
"4655",2011,197832,1,6,1,101,2,0,0,2,58,87,NA,4,0,1,0,7,"High School or More",87500,"$20,000+",2,2,114
"4656",2011,197893,1,6,1,101,8,0,5,1,48,87,NA,1,1,1,0,10,"High School or More",76000,"$20,000+",9,9,57
"4657",2011,197928,2,6,3,301,1,0,1,2,57,83,NA,6,0,1,0,7,"High School or More",23600,"$20,000+",3,3,42
"4658",2011,198099,1,6,1,101,0,3,0,2,53,NA,88,1,1,1,0,10,"High School or More",95200,"$20,000+",3,3,191
"4659",2011,198134,1,6,1,101,3,0,0,1,63,89,NA,1,1,1,0,11,"High School or More",561050,"$20,000+",3,3,101
"4660",2011,198164,1,6,1,101,0,4,1,1,68,NA,93,1,1,1,0,6,"High School or More",63700,"$20,000+",5,5,75
"4661",2011,198345,3,6,3,301,2,1,0,1,57,80,88,6,0,1,0,6,"High School or More",71900,"$20,000+",3,3,200
"4662",2011,198353,1,6,1,101,3,0,1,1,59,80,NA,3,0,1,0,7,"High School or More",151150,"$20,000+",3,3,28
"4663",2011,198566,3,6,3,301,1,2,0,1,59,84,88,4,0,1,0,4,"Less than High School",23700,"$20,000+",3,3,137
